10.9064 	INFO 	Loaded monitor calibration from ['2026_03_20 09:58']
16.0593 	EXP 	Created fix_cross_experimental = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix_cross_experimental', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
16.0670 	EXP 	Created imagen_experiemental = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='imagen_experiemental', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.23703704, 0.23703704]), texRes=128.0, units='height', win=Window(...))
16.0684 	EXP 	Created iti_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='iti_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.0733 	EXP 	Created fin_experimento_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fin_experimento_txt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0070 	INFO 	Keyboard events cleared
0.0065 	EXP 	instructioness_txt: autoDraw = True
1.3122 	EXP 	Device response: <KeyPress from None: t=1.3015220000088448, value=space, duration=None>
1.3155 	DATA 	Keypress: space
1.3177 	INFO 	Keyboard events cleared
1.3171 	EXP 	instructioness_txt: autoDraw = False
1.3171 	EXP 	inicio_fase_practica_txt: autoDraw = True
1.3353 	EXP 	Device response: <KeyPress from None: t=1.3015220000088448, value=space, duration=0.03180489999067504>
1.6838 	EXP 	Device response: <KeyPress from None: t=1.6772436000028392, value=space, duration=None>
1.6920 	EXP 	Imported condiciones_practica.xlsx as conditions, 12 conditions, 4 params
1.6925 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'id_p': 4, 'palabra_p': 'TRISTEZA', 'emocion_p': 'tristeza', 'tecla_correcta_p': 'g', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.7026 	DATA 	Keypress: space
1.7055 	EXP 	inicio_fase_practica_txt: autoDraw = False
1.7055 	EXP 	palabra_txt: height = np.float64(0.08)
1.7055 	EXP 	palabra_txt: height = np.float64(0.08)
1.7055 	EXP 	palabra_txt: height = np.float64(0.08)
1.7055 	EXP 	palabra_txt: text = 'TRISTEZA'
1.7055 	EXP 	fix_cross_practice: autoDraw = True
1.8321 	EXP 	Device response: <KeyPress from None: t=1.6772436000028392, value=space, duration=0.14747999999963213>
2.1808 	INFO 	Keyboard events cleared
2.1799 	EXP 	palabra_txt: autoDraw = True
2.2008 	EXP 	fix_cross_practice: autoDraw = False
3.5126 	EXP 	Device response: <KeyPress from None: t=3.5067784999992, value=j, duration=None>
3.5257 	DATA 	Keypress: j
3.5268 	EXP 	fix_cross_practice: autoDraw = False
3.5268 	EXP 	palabra_txt: autoDraw = False
3.5268 	EXP 	feedback_txt: height = np.float64(0.07)
3.5268 	EXP 	feedback_txt: height = np.float64(0.07)
3.5268 	EXP 	feedback_txt: height = np.float64(0.07)
3.5268 	EXP 	feedback_txt: text = 'Incorrecto'
3.5268 	EXP 	feedback_txt: autoDraw = True
3.6048 	EXP 	Device response: <KeyPress from None: t=3.5067784999992, value=j, duration=0.09202840000216383>
4.5107 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'id_p': 1, 'palabra_p': 'ALEGRÍA', 'emocion_p': 'alegria', 'tecla_correcta_p': 'f', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
4.5175 	EXP 	feedback_txt: autoDraw = False
4.5175 	EXP 	feedback_txt: autoDraw = False
4.5175 	EXP 	palabra_txt: height = np.float64(0.08)
4.5175 	EXP 	palabra_txt: height = np.float64(0.08)
4.5175 	EXP 	palabra_txt: height = np.float64(0.08)
4.5175 	EXP 	palabra_txt: text = 'ALEGRÍA'
4.5175 	EXP 	fix_cross_practice: autoDraw = True
5.0061 	INFO 	Keyboard events cleared
5.0054 	EXP 	palabra_txt: autoDraw = True
5.0124 	EXP 	fix_cross_practice: autoDraw = False
5.8986 	EXP 	Device response: <KeyPress from None: t=5.893128700001398, value=f, duration=None>
5.9065 	DATA 	Keypress: f
5.9077 	EXP 	fix_cross_practice: autoDraw = False
5.9077 	EXP 	palabra_txt: autoDraw = False
5.9077 	EXP 	feedback_txt: height = np.float64(0.07)
5.9077 	EXP 	feedback_txt: height = np.float64(0.07)
5.9077 	EXP 	feedback_txt: height = np.float64(0.07)
5.9077 	EXP 	feedback_txt: text = '¡Correcto!'
5.9077 	EXP 	feedback_txt: autoDraw = True
6.0120 	EXP 	Device response: <KeyPress from None: t=5.893128700001398, value=f, duration=0.11690490000182763>
6.8962 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'id_p': 12, 'palabra_p': 'MIEDO', 'emocion_p': 'miedo', 'tecla_correcta_p': 'j', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
6.9064 	EXP 	feedback_txt: autoDraw = False
6.9064 	EXP 	feedback_txt: autoDraw = False
6.9064 	EXP 	palabra_txt: height = np.float64(0.08)
6.9064 	EXP 	palabra_txt: height = np.float64(0.08)
6.9064 	EXP 	palabra_txt: height = np.float64(0.08)
6.9064 	EXP 	palabra_txt: text = 'MIEDO'
6.9064 	EXP 	fix_cross_practice: autoDraw = True
7.3912 	INFO 	Keyboard events cleared
7.3904 	EXP 	palabra_txt: autoDraw = True
7.3973 	EXP 	fix_cross_practice: autoDraw = False
8.7246 	EXP 	Device response: <KeyPress from None: t=8.723486900009448, value=g, duration=None>
8.7260 	DATA 	Keypress: g
8.7361 	EXP 	fix_cross_practice: autoDraw = False
8.7361 	EXP 	palabra_txt: autoDraw = False
8.7361 	EXP 	feedback_txt: height = np.float64(0.07)
8.7361 	EXP 	feedback_txt: height = np.float64(0.07)
8.7361 	EXP 	feedback_txt: height = np.float64(0.07)
8.7361 	EXP 	feedback_txt: text = 'Incorrecto'
8.7361 	EXP 	feedback_txt: autoDraw = True
8.8348 	EXP 	Device response: <KeyPress from None: t=8.723486900009448, value=g, duration=0.10424849999253638>
9.7198 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'id_p': 6, 'palabra_p': 'TRISTEZA', 'emocion_p': 'tristeza', 'tecla_correcta_p': 'g', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
9.7263 	EXP 	feedback_txt: autoDraw = False
9.7263 	EXP 	feedback_txt: autoDraw = False
9.7263 	EXP 	palabra_txt: height = np.float64(0.08)
9.7263 	EXP 	palabra_txt: height = np.float64(0.08)
9.7263 	EXP 	palabra_txt: height = np.float64(0.08)
9.7263 	EXP 	palabra_txt: text = 'TRISTEZA'
9.7263 	EXP 	fix_cross_practice: autoDraw = True
10.2219 	INFO 	Keyboard events cleared
10.2215 	EXP 	fix_cross_practice: autoDraw = False
10.2215 	EXP 	palabra_txt: autoDraw = True
11.1447 	EXP 	Device response: <KeyPress from None: t=11.143040100010694, value=j, duration=None>
11.1456 	DATA 	Keypress: j
11.1559 	EXP 	fix_cross_practice: autoDraw = False
11.1559 	EXP 	palabra_txt: autoDraw = False
11.1559 	EXP 	feedback_txt: text = 'Incorrecto'
11.1559 	EXP 	feedback_txt: autoDraw = True
11.2772 	EXP 	Device response: <KeyPress from None: t=11.143040100010694, value=j, duration=0.1270574999944074>
12.1403 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'id_p': 3, 'palabra_p': 'ALEGRÍA', 'emocion_p': 'alegria', 'tecla_correcta_p': 'f', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
12.1463 	EXP 	feedback_txt: autoDraw = False
12.1463 	EXP 	feedback_txt: autoDraw = False
12.1463 	EXP 	palabra_txt: height = np.float64(0.08)
12.1463 	EXP 	palabra_txt: height = np.float64(0.08)
12.1463 	EXP 	palabra_txt: height = np.float64(0.08)
12.1463 	EXP 	palabra_txt: text = 'ALEGRÍA'
12.1463 	EXP 	fix_cross_practice: autoDraw = True
12.6418 	INFO 	Keyboard events cleared
12.6413 	EXP 	fix_cross_practice: autoDraw = False
12.6413 	EXP 	palabra_txt: autoDraw = True
13.2157 	EXP 	Device response: <KeyPress from None: t=13.211671600001864, value=f, duration=None>
13.2221 	DATA 	Keypress: f
13.2230 	EXP 	fix_cross_practice: autoDraw = False
13.2230 	EXP 	palabra_txt: autoDraw = False
13.2230 	EXP 	feedback_txt: height = np.float64(0.07)
13.2230 	EXP 	feedback_txt: height = np.float64(0.07)
13.2230 	EXP 	feedback_txt: height = np.float64(0.07)
13.2230 	EXP 	feedback_txt: text = '¡Correcto!'
13.2230 	EXP 	feedback_txt: autoDraw = True
13.3672 	EXP 	Device response: <KeyPress from None: t=13.211671600001864, value=f, duration=0.14931380000780337>
14.2110 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'id_p': 9, 'palabra_p': 'IRA', 'emocion_p': 'ira', 'tecla_correcta_p': 'h', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
14.2171 	EXP 	feedback_txt: autoDraw = False
14.2171 	EXP 	feedback_txt: autoDraw = False
14.2171 	EXP 	palabra_txt: height = np.float64(0.08)
14.2171 	EXP 	palabra_txt: height = np.float64(0.08)
14.2171 	EXP 	palabra_txt: height = np.float64(0.08)
14.2171 	EXP 	palabra_txt: text = 'IRA'
14.2171 	EXP 	fix_cross_practice: autoDraw = True
14.7131 	INFO 	Keyboard events cleared
14.7123 	EXP 	fix_cross_practice: autoDraw = False
14.7123 	EXP 	palabra_txt: autoDraw = True
15.8638 	EXP 	Device response: <KeyPress from None: t=15.860622899999726, value=j, duration=None>
15.8682 	DATA 	Keypress: j
15.8699 	EXP 	fix_cross_practice: autoDraw = False
15.8699 	EXP 	palabra_txt: autoDraw = False
15.8699 	EXP 	feedback_txt: height = np.float64(0.07)
15.8699 	EXP 	feedback_txt: height = np.float64(0.07)
15.8699 	EXP 	feedback_txt: height = np.float64(0.07)
15.8699 	EXP 	feedback_txt: text = 'Incorrecto'
15.8699 	EXP 	feedback_txt: autoDraw = True
16.0381 	EXP 	Device response: <KeyPress from None: t=15.860622899999726, value=j, duration=0.17277860001195222>
16.8539 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'id_p': 10, 'palabra_p': 'MIEDO', 'emocion_p': 'miedo', 'tecla_correcta_p': 'j', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
16.8601 	EXP 	feedback_txt: autoDraw = False
16.8601 	EXP 	feedback_txt: autoDraw = False
16.8601 	EXP 	palabra_txt: height = np.float64(0.08)
16.8601 	EXP 	palabra_txt: height = np.float64(0.08)
16.8601 	EXP 	palabra_txt: height = np.float64(0.08)
16.8601 	EXP 	palabra_txt: text = 'MIEDO'
16.8601 	EXP 	fix_cross_practice: autoDraw = True
17.3558 	INFO 	Keyboard events cleared
17.3552 	EXP 	fix_cross_practice: autoDraw = False
17.3552 	EXP 	palabra_txt: autoDraw = True
18.5833 	EXP 	Device response: <KeyPress from None: t=18.578685600004974, value=g, duration=None>
18.5852 	DATA 	Keypress: g
18.5895 	EXP 	fix_cross_practice: autoDraw = False
18.5895 	EXP 	palabra_txt: autoDraw = False
18.5895 	EXP 	feedback_txt: text = 'Incorrecto'
18.5895 	EXP 	feedback_txt: autoDraw = True
18.7925 	EXP 	Device response: <KeyPress from None: t=18.578685600004974, value=g, duration=0.210403100005351>
19.5739 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'id_p': 11, 'palabra_p': 'MIEDO', 'emocion_p': 'miedo', 'tecla_correcta_p': 'j', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
19.5798 	EXP 	feedback_txt: autoDraw = False
19.5798 	EXP 	feedback_txt: autoDraw = False
19.5798 	EXP 	palabra_txt: text = 'MIEDO'
19.5798 	EXP 	fix_cross_practice: autoDraw = True
20.0753 	INFO 	Keyboard events cleared
20.0748 	EXP 	fix_cross_practice: autoDraw = False
20.0748 	EXP 	palabra_txt: autoDraw = True
20.6544 	EXP 	Device response: <KeyPress from None: t=20.652843100004247, value=h, duration=None>
20.6562 	DATA 	Keypress: h
20.6606 	EXP 	fix_cross_practice: autoDraw = False
20.6606 	EXP 	palabra_txt: autoDraw = False
20.6606 	EXP 	feedback_txt: text = 'Incorrecto'
20.6606 	EXP 	feedback_txt: autoDraw = True
20.8078 	EXP 	Device response: <KeyPress from None: t=20.652843100004247, value=h, duration=0.15201669999805745>
21.6444 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'id_p': 2, 'palabra_p': 'ALEGRÍA', 'emocion_p': 'alegria', 'tecla_correcta_p': 'f', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
21.6507 	EXP 	feedback_txt: autoDraw = False
21.6507 	EXP 	feedback_txt: autoDraw = False
21.6507 	EXP 	palabra_txt: height = np.float64(0.08)
21.6507 	EXP 	palabra_txt: height = np.float64(0.08)
21.6507 	EXP 	palabra_txt: height = np.float64(0.08)
21.6507 	EXP 	palabra_txt: text = 'ALEGRÍA'
21.6507 	EXP 	fix_cross_practice: autoDraw = True
22.1450 	INFO 	Keyboard events cleared
22.1446 	EXP 	fix_cross_practice: autoDraw = False
22.1446 	EXP 	palabra_txt: autoDraw = True
22.7295 	EXP 	Device response: <KeyPress from None: t=22.72665229999984, value=f, duration=None>
22.7330 	DATA 	Keypress: f
22.7358 	EXP 	fix_cross_practice: autoDraw = False
22.7358 	EXP 	palabra_txt: autoDraw = False
22.7358 	EXP 	feedback_txt: height = np.float64(0.07)
22.7358 	EXP 	feedback_txt: height = np.float64(0.07)
22.7358 	EXP 	feedback_txt: height = np.float64(0.07)
22.7358 	EXP 	feedback_txt: text = '¡Correcto!'
22.7358 	EXP 	feedback_txt: autoDraw = True
22.9738 	EXP 	Device response: <KeyPress from None: t=22.72665229999984, value=f, duration=0.24024120000831317>
23.7244 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'id_p': 7, 'palabra_p': 'IRA', 'emocion_p': 'ira', 'tecla_correcta_p': 'h', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
23.7304 	EXP 	feedback_txt: autoDraw = False
23.7304 	EXP 	feedback_txt: autoDraw = False
23.7304 	EXP 	palabra_txt: height = np.float64(0.08)
23.7304 	EXP 	palabra_txt: height = np.float64(0.08)
23.7304 	EXP 	palabra_txt: height = np.float64(0.08)
23.7304 	EXP 	palabra_txt: text = 'IRA'
23.7304 	EXP 	fix_cross_practice: autoDraw = True
24.2250 	INFO 	Keyboard events cleared
24.2244 	EXP 	fix_cross_practice: autoDraw = False
24.2244 	EXP 	palabra_txt: autoDraw = True
25.0456 	EXP 	Device response: <KeyPress from None: t=25.04271950000839, value=j, duration=None>
25.0498 	DATA 	Keypress: j
25.0521 	EXP 	fix_cross_practice: autoDraw = False
25.0521 	EXP 	palabra_txt: autoDraw = False
25.0521 	EXP 	feedback_txt: height = np.float64(0.07)
25.0521 	EXP 	feedback_txt: height = np.float64(0.07)
25.0521 	EXP 	feedback_txt: height = np.float64(0.07)
25.0521 	EXP 	feedback_txt: text = 'Incorrecto'
25.0521 	EXP 	feedback_txt: autoDraw = True
25.2055 	EXP 	Device response: <KeyPress from None: t=25.04271950000839, value=j, duration=0.1600181999965571>
26.0406 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'id_p': 5, 'palabra_p': 'TRISTEZA', 'emocion_p': 'tristeza', 'tecla_correcta_p': 'g', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
26.0466 	EXP 	feedback_txt: autoDraw = False
26.0466 	EXP 	feedback_txt: autoDraw = False
26.0466 	EXP 	palabra_txt: height = np.float64(0.08)
26.0466 	EXP 	palabra_txt: height = np.float64(0.08)
26.0466 	EXP 	palabra_txt: height = np.float64(0.08)
26.0466 	EXP 	palabra_txt: text = 'TRISTEZA'
26.0466 	EXP 	fix_cross_practice: autoDraw = True
26.5411 	INFO 	Keyboard events cleared
26.5407 	EXP 	fix_cross_practice: autoDraw = False
26.5407 	EXP 	palabra_txt: autoDraw = True
27.2998 	EXP 	Device response: <KeyPress from None: t=27.293311300003552, value=g, duration=None>
27.3051 	DATA 	Keypress: g
27.3061 	EXP 	fix_cross_practice: autoDraw = False
27.3061 	EXP 	palabra_txt: autoDraw = False
27.3061 	EXP 	feedback_txt: height = np.float64(0.07)
27.3061 	EXP 	feedback_txt: height = np.float64(0.07)
27.3061 	EXP 	feedback_txt: height = np.float64(0.07)
27.3061 	EXP 	feedback_txt: text = '¡Correcto!'
27.3061 	EXP 	feedback_txt: autoDraw = True
27.5235 	EXP 	Device response: <KeyPress from None: t=27.293311300003552, value=g, duration=0.2273940000013681>
28.2945 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'id_p': 8, 'palabra_p': 'IRA', 'emocion_p': 'ira', 'tecla_correcta_p': 'h', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
28.3003 	EXP 	feedback_txt: autoDraw = False
28.3003 	EXP 	feedback_txt: autoDraw = False
28.3003 	EXP 	palabra_txt: height = np.float64(0.08)
28.3003 	EXP 	palabra_txt: height = np.float64(0.08)
28.3003 	EXP 	palabra_txt: height = np.float64(0.08)
28.3003 	EXP 	palabra_txt: text = 'IRA'
28.3003 	EXP 	fix_cross_practice: autoDraw = True
28.7942 	INFO 	Keyboard events cleared
28.7939 	EXP 	fix_cross_practice: autoDraw = False
28.7939 	EXP 	palabra_txt: autoDraw = True
29.5666 	EXP 	Device response: <KeyPress from None: t=29.560623600002145, value=h, duration=None>
29.5679 	DATA 	Keypress: h
29.5729 	EXP 	fix_cross_practice: autoDraw = False
29.5729 	EXP 	palabra_txt: autoDraw = False
29.5729 	EXP 	feedback_txt: text = '¡Correcto!'
29.5729 	EXP 	feedback_txt: autoDraw = True
29.7265 	EXP 	Device response: <KeyPress from None: t=29.560623600002145, value=h, duration=0.16390980000142008>
30.5684 	INFO 	Keyboard events cleared
30.5677 	EXP 	feedback_txt: autoDraw = False
30.5677 	EXP 	feedback_txt: autoDraw = False
30.5677 	EXP 	fin_fase_practica_txt: autoDraw = True
31.3616 	EXP 	Device response: <KeyPress from None: t=31.359216100012418, value=space, duration=None>
31.3639 	DATA 	Keypress: space
31.3677 	EXP 	fin_fase_practica_txt: autoDraw = False
31.3677 	EXP 	descanso_txt: autoDraw = True
31.5072 	EXP 	Device response: <KeyPress from None: t=31.359216100012418, value=space, duration=0.1413975999894319>
91.3581 	INFO 	Keyboard events cleared
91.3576 	EXP 	descanso_txt: autoDraw = False
91.3576 	EXP 	descanso_txt: autoDraw = False
91.3576 	EXP 	inicio_fase_experimental_txt: autoDraw = True
100.1081 	EXP 	Device response: <KeyPress from None: t=100.10333600000013, value=space, duration=None>
100.1206 	EXP 	Imported condiciones_experimental.xlsx as conditions, 40 conditions, 4 params
100.1212 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'id': 21, 'imagen': 'media/happiness/happiness_01.png', 'emocion': 'alegria', 'tecla_correcta': 'f', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
100.1422 	DATA 	Keypress: space
100.1439 	EXP 	inicio_fase_experimental_txt: autoDraw = False
100.1439 	EXP 	imagen_experiemental: image = 'media/happiness/happiness_01.png'
100.1439 	EXP 	fix_cross_experimental: autoDraw = True
100.1860 	EXP 	Device response: <KeyPress from None: t=100.10333600000013, value=space, duration=0.07806040000286885>
100.6038 	INFO 	Keyboard events cleared
100.6030 	EXP 	imagen_experiemental: autoDraw = True
100.6377 	EXP 	fix_cross_experimental: autoDraw = False
101.1326 	EXP 	Device response: <KeyPress from None: t=101.12937750000856, value=f, duration=None>
101.1343 	DATA 	Keypress: f
101.1384 	EXP 	fix_cross_experimental: autoDraw = False
